job_title,seniority_level,status,location,industry,ownership,salary,skills,min_salary,max_salary,avg_salary,spark,r,python,scala,machine learning,tensorflow,sql,aws,git,docker,gcp,kubernetes,deep learning,scikit-learn,pytorch,keras,java,pandas,powerbi,tableau,hadoop,azure,airflow,numpy,neural network,matplotlib,database,amazon,scipy,linux,bash,opencv,sklearn,Public,Private,hybrid,on-site,remote,Retail,Manufacturing,Technology,Finance,Education,Healthcare,Energy,Logistics,senior,lead,junior,midlevel
data scientist,senior,,"Lexington, MA ",Technology,Public,109604,"['aws', 'scikit-learn', 'python', 'sql', 'machine learning', 'deep learning', 'tensorflow']",109604,0,109604.0,0,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
data scientist,lead,,"New York, United States",Technology,Private,141571 - 164405,"['tableau', 'sql', 'r', 'python']",141571,164405,152988.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
data scientist,senior,on-site,"Fort George G Meade, Maryland, United States ",Technology,Private,89511 - 196370,[],89511,196370,142940.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
data scientist,midlevel,remote,"São Paulo, São Paulo, Brazil ",Technology,,25214,"['sql', 'machine learning', 'python']",25214,0,25214.0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
data scientist,midlevel,on-site,"Sacramento, CA",Healthcare,,115891 - 172882,[],115891,172882,144386.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
data scientist,senior,,"New York, United States ",Technology,Private,68504 - 84944,"['git', 'r', 'python', 'docker', 'sql', 'machine learning']",68504,84944,76724.0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
data scientist,midlevel,on-site,"Bellevue, WA",Retail,Public,122847 - 196370,"['aws', 'git', 'python', 'sql', 'machine learning']",122847,196370,159608.5,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
data scientist,senior,on-site,"Bengaluru, Karnataka, India ",Healthcare,Public,27524,"['pytorch', 'python', 'docker', 'machine learning', 'kubernetes', 'deep learning', 'tensorflow']",27524,0,27524.0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
data scientist,senior,on-site,"New York City, New York, United States ",Technology,Private,151203,[],151203,0,151203.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
data scientist,lead,hybrid,"Bengaluru, Karnataka, India ",Finance,Private,14064,"['aws', 'machine learning', 'gcp', 'azure', 'deep learning']",14064,0,14064.0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
data scientist,senior,,"Los Alamos, NM",Energy,,114354 - 192992,"['git', 'r', 'python', 'sql', 'machine learning', 'database', 'deep learning']",114354,192992,153673.0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
data scientist,senior,on-site,"Irvine, CA",Technology,Private,92252 - 170573,"['amazon', 'pytorch', 'aws', 'python', 'java', 'machine learning', 'deep learning', 'keras', 'azure', 'tensorflow']",92252,170573,131412.5,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
data scientist,senior,remote,"Brisbane, CA",Healthcare,Public,164408 - 211900,"['pandas', 'numpy', 'git', 'r', 'python', 'scikit-learn', 'machine learning', 'matplotlib']",164408,211900,188154.0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
data scientist,,on-site,"Mountain View, California, United States ",Technology,Private,187241,[],187241,0,187241.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
data scientist,midlevel,hybrid,"Kansas City, KS ",Healthcare,,75814 - 119654,"['pytorch', 'r', 'python', 'machine learning', 'deep learning', 'tensorflow']",75814,119654,97734.0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
data scientist,senior,on-site,"Boston, MA ",Finance,Private,109600,"['deep learning', 'machine learning']",109600,0,109600.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
data scientist,senior,hybrid,"San Jose, CA ",Technology,Private,112803 - 194408,"['sql', 'machine learning', 'r', 'python']",112803,194408,153605.5,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
data scientist,junior,on-site,"San Diego, CA",Technology,Private,81294 - 109607,"['sql', 'machine learning', 'tableau']",81294,109607,95450.5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
data scientist,senior,remote,United States ,Technology,Private,127869 - 164402,"['pytorch', 'scikit-learn', 'python', 'java', 'machine learning', 'tensorflow']",127869,164402,146135.5,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
data scientist,senior,,"Bengaluru, Karnataka, India",Technology,Private,19988,"['pytorch', 'aws', 'python', 'docker', 'gcp', 'kubernetes', 'azure']",19988,0,19988.0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
data scientist,senior,hybrid,"Toronto, Ontario, Canada ",Finance,Public,73457,"['machine learning', 'python']",73457,0,73457.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
data scientist,senior,,"Boston, MA ",Healthcare,,138543 - 173111,"['r', 'python', 'sql', 'machine learning', 'tableau']",138543,173111,155827.0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
data scientist,junior,hybrid,"Overland Park, KS ",Technology,Public,78825 - 142210,"['sql', 'machine learning', 'r', 'python']",78825,142210,110517.5,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
data scientist,midlevel,,"Singapore, Singapore",Finance,Public,67044,"['spark', 'git', 'python', 'sql', 'hadoop']",67044,0,67044.0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
data scientist,lead,hybrid,"Lake Mary, FL ",Finance,Public,109606,"['sql', 'kubernetes', 'machine learning', 'python']",109606,0,109606.0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
data scientist,senior,hybrid,"Vilniaus, Lithuania ",Technology,Private,5940 - 8223,"['aws', 'database', 'sql', 'machine learning', 'gcp', 'kubernetes', 'deep learning', 'azure']",5940,8223,7081.5,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
data scientist,midlevel,on-site,"Brazil, Sao Paulo ",Technology,Private,28878 - 39713,[],28878,39713,34295.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
data scientist,senior,,"Washington, DC",Technology,Private,146134 - 182667,"['spark', 'r', 'python', 'sql', 'machine learning']",146134,182667,164400.5,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
data scientist,,remote,Fully Remote,Technology,Private,127874 - 141573,[],127874,141573,134723.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
data scientist,lead,remote,Fully Remote,Technology,Private,255738,[],255738,0,255738.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
data scientist,senior,,"San Francisco, CA ",Technology,Private,114175 - 155274,"['pandas', 'sql', 'python']",114175,155274,134724.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
data scientist,senior,remote,"Alpharetta, GA",Healthcare,Public,82480 - 137371,"['pandas', 'numpy', 'aws', 'scikit-learn', 'python', 'scipy', 'database', 'matplotlib']",82480,137371,109925.5,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
data scientist,senior,on-site,"Orlando, FL",Technology,Private,97168 - 107796,"['amazon', 'azure', 'machine learning']",97168,107796,102482.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
data scientist,senior,,"Plainsboro, NJ",Healthcare,Public,131088,['deep learning'],131088,0,131088.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
data scientist,senior,remote,Fully Remote,Technology,Private,118741,[],118741,0,118741.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
data scientist,lead,hybrid,"Tempe, AZ ",Finance,Private,100470 - 137003,"['linux', 'aws', 'r', 'python']",100470,137003,118736.5,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
data scientist,senior,on-site,"Indianapolis, IN",Healthcare,Public,138373 - 202945,['tableau'],138373,202945,170659.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
data scientist,senior,hybrid,"Santa Clara, CA ",Technology,Private,205499 - 273999,"['pandas', 'numpy', 'pytorch', 'spark', 'aws', 'python', 'machine learning', 'gcp', 'deep learning', 'azure', 'matplotlib', 'tensorflow']",205499,273999,239749.0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
data scientist,senior,on-site,"Bengaluru, Karnataka, India",Technology,Private,15667,"['powerbi', 'python', 'sql', 'machine learning', 'deep learning', 'matplotlib', 'tableau']",15667,0,15667.0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
data scientist,,remote,Fully Remote,Technology,Private,155272,[],155272,0,155272.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
data scientist,lead,on-site,"Boston, MA",Finance,Public,141571,"['sql', 'machine learning', 'r', 'python']",141571,0,141571.0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
data scientist,senior,hybrid,"Boston, MA ",Finance,Private,109605 - 159838,"['r', 'python', 'machine learning', 'keras', 'deep learning', 'tensorflow']",109605,159838,134721.5,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
data scientist,lead,remote,"Raleigh, NC",Technology,Public,146135 - 182668,"['aws', 'scikit-learn', 'python', 'sql', 'machine learning', 'tensorflow']",146135,182668,164401.5,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
data scientist,senior,remote,Fully Remote,Technology,Private,168061 - 192721,[],168061,192721,180391.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
data scientist,senior,on-site,"Brooklyn, OH ",Finance,Public,115085 - 126958,"['sql', 'r', 'python']",115085,126958,121021.5,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
data scientist,senior,remote,Fully Remote,Technology,Private,155269 - 178102,[],155269,178102,166685.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
data scientist,midlevel,on-site,"Chicago, IL",Technology,Private,52518 - 97271,[],52518,97271,74894.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
data scientist,senior,on-site,"South San Francisco, CA",Technology,Private,147049 - 185363,"['pytorch', 'aws', 'r', 'python', 'docker', 'scikit-learn', 'machine learning', 'gcp', 'deep learning', 'azure', 'matplotlib', 'tensorflow']",147049,185363,166206.0,0,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
data scientist,midlevel,on-site,"Philadelphia, PA",Education,,91339 - 109605,"['sql', 'machine learning', 'r', 'python']",91339,109605,100472.0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
data scientist,lead,on-site,"Minneapolis, MN",Finance,Private,112348 - 168609,"['pytorch', 'aws', 'python', 'sql', 'machine learning', 'gcp', 'azure', 'tensorflow']",112348,168609,140478.5,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
data scientist,senior,hybrid,"Bucharest, Bucharest, Romania ",Technology,Private,5939 - 8222,"['aws', 'database', 'sql', 'machine learning', 'gcp', 'kubernetes', 'deep learning', 'azure']",5939,8222,7080.5,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
data scientist,senior,remote,United States ,Healthcare,Private,91336 - 109602,"['pandas', 'numpy', 'aws', 'git', 'scikit-learn', 'python', 'sql', 'gcp', 'database', 'machine learning']",91336,109602,100469.0,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
data scientist,senior,hybrid,"San Francisco, California, United States ",Healthcare,Private,159834 - 205500,[],159834,205500,182667.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
data scientist,senior,hybrid,"Chicago, IL ",Healthcare,Private,95901 - 123301,"['sql', 'machine learning', 'scikit-learn', 'python']",95901,123301,109601.0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
data scientist,senior,hybrid,"Austin, Texas ",Technology,Public,200937,[],200937,0,200937.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
data scientist,senior,on-site,"San Diego, CA",Healthcare,Public,129513 - 215914,"['r', 'python', 'scala', 'sql', 'gcp']",129513,215914,172713.5,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
data scientist,lead,,Salt Lake City Metropolitan Area,Education,,182667,"['sql', 'machine learning', 'python']",182667,0,182667.0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
data scientist,midlevel,,"Pune, Maharashtra, India",Finance,Public,30455,"['scikit-learn', 'python', 'sql', 'database', 'machine learning']",30455,0,30455.0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
data scientist,junior,,"Queenstown, Central Singapore Community Development Council, Singapore",Education,,54802,"['tableau', 'r', 'python']",54802,0,54802.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
data scientist,midlevel,remote,"Brookfield, WI ",Healthcare,Private,59552 - 138317,"['aws', 'r', 'python', 'sql', 'machine learning']",59552,138317,98934.5,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
data scientist,senior,hybrid,"Yonkers, New York, United States ",Healthcare,Private,120568 - 134268,[],120568,134268,127418.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
data scientist,senior,hybrid,"Berlin, Berlin, Germany ",Technology,Private,86270 - 119421,"['scala', 'spark', 'machine learning', 'python']",86270,119421,102845.5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
data scientist,lead,hybrid,"Golden Valley, MN ",Technology,Public,119819 - 178753,"['pandas', 'numpy', 'pytorch', 'spark', 'aws', 'git', 'r', 'python', 'scikit-learn', 'sql', 'machine learning', 'keras', 'azure', 'tensorflow']",119819,178753,149286.0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
data scientist,senior,hybrid,"Chicago, IL ",Technology,Private,83821,"['git', 'r', 'python', 'sql', 'machine learning', 'deep learning']",83821,0,83821.0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
data scientist,senior,remote,Fully Remote,Technology,Public,137006 - 200939,[],137006,200939,168972.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
data scientist,senior,,Ukraine,Technology,Private,65768,"['amazon', 'pytorch', 'python', 'machine learning', 'deep learning', 'tensorflow']",65768,0,65768.0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
data scientist,lead,remote,Fully Remote,Healthcare,Private,173536 - 200936,[],173536,200936,187236.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
data scientist,,on-site,"Barcelona, Spain ",Technology,Private,46527 - 76221,[],46527,76221,61374.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
data scientist,,hybrid,Hybrid,Technology,Private,39254 - 58876,[],39254,58876,49065.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
data scientist,senior,remote,Fully Remote,Energy,Private,141572 - 168972,[],141572,168972,155272.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
data scientist,midlevel,on-site,"San Francisco, CA",Technology,Public,130666 - 241896,"['spark', 'aws', 'python', 'airflow', 'sql', 'gcp', 'machine learning']",130666,241896,186281.0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
data scientist,midlevel,on-site,"Rockville, MD",Healthcare,Public,124333 - 207218,"['machine learning', 'r', 'python']",124333,207218,165775.5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
data scientist,senior,hybrid,"New York, NY ",Technology,Private,109603 - 118736,[],109603,118736,114169.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
data scientist,lead,on-site,"Seattle, WA",Retail,Public,120567,"['python', 'sql', 'machine learning', 'azure', 'tableau']",120567,0,120567.0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
data scientist,senior,remote,United States,Technology,Private,109600 - 118733,"['spark', 'aws', 'git', 'r', 'python', 'powerbi', 'scala', 'java', 'sql', 'machine learning', 'gcp', 'hadoop', 'azure', 'matplotlib', 'tableau']",109600,118733,114166.5,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
data scientist,lead,on-site,United States,Retail,Public,86958,"['pytorch', 'spark', 'python', 'machine learning', 'deep learning', 'azure', 'tensorflow']",86958,0,86958.0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
data scientist,senior,remote,Fully Remote,Healthcare,Private,109606 - 146139,[],109606,146139,127872.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
data scientist,senior,hybrid,"Minneapolis, MN ",Healthcare,Private,103871,"['sql', 'machine learning', 'r', 'python']",103871,0,103871.0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
data scientist,,hybrid,Hybrid,Technology,Private,137003 - 173536,[],137003,173536,155269.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
data scientist,senior,remote,"India, Bengaluru ",Technology,Private,39026,[],39026,0,39026.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
